id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
48153932,https://www.airbnb.com/rooms/48153932,20241230155630,2024-12-31,city scrape,Maslak 1453 Terasli Orman ve Sehir Manzarali 4+1,,,https://a0.muscache.com/pictures/8778b5f6-e5f8-43af-b717-8214a1c73be4.jpg,358960632,https://www.airbnb.com/users/show/358960632,Sadık,2020-07-28,"İstanbul, Turkey","Merhaba, İstanbul'un en merkezi lokasyonu Maslak ve Levent'te siz değerli misafirlerimizi en iyi şekilde misafir etmekten memnuniyet duyacağım. Metro ve Metrobüse çok yakın harika ulaşım imkanlarına sahip hijyen sertifikalı dairelerde konaklama imkanları sunuyoruz. Görüşmek dileğiyle, Sevgiler",within a few hours,100%,36%,f,https://a0.muscache.com/im/pictures/user/9a37ed30-693a-4745-b71f-0b05bf8e4710.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9a37ed30-693a-4745-b71f-0b05bf8e4710.jpg?aki_policy=profile_x_medium,,15,53,"['email', 'phone']",t,t,,Sisli,,41.12076,29.00759,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,6.0,"[""Heating"", ""Pocket wifi"", ""Rice maker"", ""Freezer"", ""Toaster"", ""Paid parking off premises"", ""Shampoo"", ""Air conditioning"", ""Iron"", ""Baking sheet"", ""Hair dryer"", ""First aid kit"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Body soap"", ""Refrigerator"", ""Wine glasses"", ""Dishes and silverware"", ""Safe"", ""Dishwasher"", ""Essentials"", ""Extra pillows and blankets"", ""Mosquito net"", ""Washer"", ""Free parking on premises"", ""Ethernet connection"", ""Hangers"", ""Hot water kettle"", ""Dedicated workspace"", ""Fire extinguisher"", ""Gym"", ""Shower gel"", ""Clothing storage"", ""Conditioner"", ""Hot water"", ""Crib"", ""Private entrance"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""TV"", ""Cooking basics"", ""Oven"", ""Wifi"", ""Smoking allowed"", ""Dryer"", ""Microwave""]","$16,021.00",1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,28,58,88,363,2024-12-31,0,0,0,,,,,,,,,,Exempt,f,15,15,0,0,
818146856718010392,https://www.airbnb.com/rooms/818146856718010392,20241230155630,2024-12-31,city scrape,Stylish Studio Apt in Kadikoy,,,https://a0.muscache.com/pictures/miso/Hosting-818146856718010392/original/a0786780-ec84-4fee-86dd-2c5a88e3cdb6.jpeg,166806987,https://www.airbnb.com/users/show/166806987,Deniz,2018-01-09,"Istanbul, Turkey",,within an hour,100%,52%,f,https://a0.muscache.com/im/pictures/user/e1b10fcc-b906-4e94-84a5-d1f3954bb909.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e1b10fcc-b906-4e94-84a5-d1f3954bb909.jpg?aki_policy=profile_x_medium,Moda,3,3,"['email', 'phone']",t,t,,Kadikoy,,40.98941688820392,29.03422009604841,Room in aparthotel,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Lockbox"", ""Central heating"", ""Shampoo"", ""Air conditioning"", ""Iron"", ""Hair dryer"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Dishwasher"", ""Clothing storage: closet, wardrobe, and dresser"", ""Dishes and silverware"", ""Self check-in"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Hot water"", ""Luggage dropoff allowed"", ""Cleaning available during stay"", ""Dining table"", ""TV"", ""Wifi"", ""Laundromat nearby""]","$3,099.00",1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,29,59,89,364,2024-12-31,55,13,1,2023-02-12,2024-12-26,4.75,4.76,4.49,4.95,4.95,4.87,4.71,Exempt,f,3,3,0,0,2.39
881529442502125023,https://www.airbnb.com/rooms/881529442502125023,20241230155630,2024-12-31,city scrape,"The Peaceful, Cozy Apartment at Taksim","It has all the house machines like fridge, washing machine, oven, hair dryer, etc.<br />It provides 24 hours limitless internet access, hot water, heating system. Also your towels & Istanbul maps will be ready when you check in and my check in time is flexible . Whole flat has new furnitures and they are fully decorated. There are wardropes, cool carpets, woodden tables, commodes and comfortable chairs.<br />Flat is 2.floor with elevator<br />You will absolutely enjoy the city, and my home!",Cihangir,https://a0.muscache.com/pictures/miso/Hosting-881529442502125023/original/b14c9a33-a481-48c0-9090-565d84b9061d.jpeg,447171958,https://www.airbnb.com/users/show/447171958,Miray Ada,2022-02-28,"İstanbul, Turkey",,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/4079c789-1953-48df-a22f-2094f924698b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4079c789-1953-48df-a22f-2094f924698b.jpg?aki_policy=profile_x_medium,,8,9,"['email', 'phone']",t,t,"Beyoğlu, İstanbul, Turkey",Beyoglu,,41.03192,28.98712,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Private hot tub - available all year, open 24 hours"", ""Room-darkening shades"", ""Central heating"", ""Iron"", ""Baking sheet"", ""Hair dryer"", ""AC - split type ductless system"", ""Kitchen"", ""Bed linens"", ""Wine glasses"", ""Refrigerator"", ""Dishes and silverware"", ""Dishwasher"", ""Bathtub"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Washer"", ""Coffee maker"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Hot water"", ""Oven"", ""Cooking basics"", ""Outdoor dining area"", ""Wifi"", ""Outdoor furniture"", ""65 inch HDTV with Amazon Prime Video, Disney+, Netflix""]","$12,340.00",3,365,3.0,3.0,365.0,365.0,3.0,365.0,,t,27,48,78,353,2024-12-31,78,42,4,2023-05-10,2024-12-30,4.94,4.91,4.86,4.96,4.97,4.85,4.85,15-3367,t,8,8,0,0,3.89
663444349658637584,https://www.airbnb.com/rooms/663444349658637584,20241230155630,2024-12-31,city scrape,Homie Suites | Besiktas | 1br Apartment #BE1,"Indulge in the exquisite allure of the ''Bestekar'' Apartment, a stunning abode that has been meticulously crafted and newly constructed in 2021.<br /><br />You'll be greeted by stylish finishes and top-of-the-line appliances that are sure to make your stay comfortable and convenient. Each room is equipped with air conditioning to ensure that you have a cool stay.<br /><br />Whether you're looking to relax or explore, the newly constructed ''Bestekar'' has everything you need to make the most of your stay","There are great cafes, restaurants, bars, and modern art galleries in the neighborhood. Fermenté Bakery opens early in the morning and makes the best pastries in town. We have compiled a very selective list of places on your House Manual",https://a0.muscache.com/pictures/miso/Hosting-663444349658637584/original/199a00e1-a3d2-48bf-9653-9f7414d0fe1c.jpeg,7980429,https://www.airbnb.com/users/show/7980429,Homie,2013-08-06,"İstanbul, Turkey","''Homie Suites''

Committed to creating exceptional living spaces for Istanbul visitors in the vibrant locations of the city

Galata | Cihangir | Maçka | Çukurcuma | Beşiktaş  | Levent |",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/5fa019c8-a825-41b9-9d86-95dbedbabea4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5fa019c8-a825-41b9-9d86-95dbedbabea4.jpg?aki_policy=profile_x_medium,Cihangir,52,54,['phone'],t,t,"Beşiktaş, İstanbul, Turkey",Besiktas,,41.057441,29.0060782,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Xiaomi Mi Bluetooth sound system"", ""Freezer"", ""Lockbox"", ""Room-darkening shades"", ""Central heating"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Coffee maker: Nespresso"", ""Single level home"", ""Atelier Rebul shampoo"", ""Iron"", ""Private backyard \u2013 Fully fenced"", ""Ar\u00e7elik stainless steel gas stove"", ""Hair dryer"", ""AC - split type ductless system"", ""Smoke alarm"", ""First aid kit"", ""Coffee"", ""Pack \u2019n play/Travel crib - available upon request"", ""Kitchen"", ""Bed linens"", ""Wine glasses"", ""Refrigerator"", ""Heating - split type ductless system"", ""Dishes and silverware"", ""Safe"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Long term stays allowed"", ""Cleaning products"", ""Essentials"", ""Self check-in"", ""Atelier Rebul - Istanbul body soap"", ""Extra pillows and blankets"", ""Fast wifi \u2013 338 Mbps"", ""Free washer \u2013 In unit"", ""Hangers"", ""Hot water kettle"", ""Dedicated workspace"", ""Fire extinguisher"", ""Elevator"", ""Shower gel"", ""High chair - available upon request"", ""Clothing storage: wardrobe"", ""Hot water"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Drying rack for clothing"", ""Dining table"", ""Stainless steel oven"", ""TV"", ""Cooking basics"", ""Outdoor dining area"", ""Luggage dropoff allowed"", ""Microwave"", ""Outdoor furniture"", ""Crib - available upon request""]","$4,675.00",4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,,t,6,13,13,13,2024-12-31,20,4,2,2022-07-16,2024-12-25,4.85,4.7,4.9,4.9,5.0,4.55,4.7,34-2168,t,52,52,0,0,0.67
1013585105913421615,https://www.airbnb.com/rooms/1013585105913421615,20241230155630,2024-12-30,previous scrape,Comfort Oda 202,"Breakfast Included in the Price.<br />Air conditioning, widescreen LED TV, Satellite channels, Study desk, Minibar, Steel safe, <br />Hair dryer is standard in immaculate, bright and stylish bathrooms.<br />Additional Sauna and Turkish bath are available.",,https://a0.muscache.com/pictures/miso/Hosting-1013571696544474856/original/7ea1f660-ee07-4df5-9717-f0d6d94ea4f5.jpeg,543814091,https://www.airbnb.com/users/show/543814091,Greenwich Hotel,2023-10-28,,,,,50%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,16,18,"['email', 'phone']",f,t,,Avcilar,,40.98582,28.71946,Room in hotel,Private room,2,,1 private bath,1.0,,"[""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Free parking on premises"", ""TV"", ""Wifi"", ""Hot tub"", ""Air conditioning"", ""Dedicated workspace""]",,100,365,100.0,100.0,365.0,365.0,100.0,365.0,,t,0,0,0,70,2024-12-30,0,0,0,,,,,,,,,,,t,16,0,16,0,
1269661977815217347,https://www.airbnb.com/rooms/1269661977815217347,20241230155630,2024-12-31,city scrape,İstanbul’da Kadıköy Tarihi Konak’ta Tüm Daire 4,"If you stay in this centrally located place, you'll be close to everything as a family.",,https://a0.muscache.com/pictures/miso/Hosting-1269661977815217347/original/b7e05235-f491-4a7b-b554-618fab622e6e.jpeg,656898193,https://www.airbnb.com/users/show/656898193,Nazlı,2024-10-13,,,within an hour,99%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,4,5,['phone'],f,t,,Kadikoy,,40.98995,29.03256,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Heating"", ""Shampoo"", ""Iron"", ""Hair dryer"", ""First aid kit"", ""Smoke alarm"", ""Kitchen"", ""Body soap"", ""Self check-in"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Essentials"", ""Smart lock"", ""Washer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hot water"", ""TV"", ""Wifi"", ""Dryer""]","$2,070.00",1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,26,56,86,361,2024-12-31,8,8,4,2024-10-25,2024-12-24,5.0,5.0,4.88,5.0,5.0,4.88,5.0,Exempt,t,4,4,0,0,3.53
1030907068060409484,https://www.airbnb.com/rooms/1030907068060409484,20241230155630,2024-12-31,city scrape,Studio Apt. with Terrace / Moda,This special place has a panaromic great view with large terrace and close to everything to plan your trip easily. Central location with many pubs and restaurants.,,https://a0.muscache.com/pictures/hosting/Hosting-1030907068060409484/original/5751642f-61b1-4423-91ff-88db6b0f76b3.jpeg,279162110,https://www.airbnb.com/users/show/279162110,Zeynep,2019-07-25,,,,,79%,f,https://a0.muscache.com/im/pictures/user/User-279162110/original/d313fd87-42f3-4f3b-9e29-19f5f8c296d7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-279162110/original/d313fd87-42f3-4f3b-9e29-19f5f8c296d7.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Kadikoy,,40.980643735313016,29.02726761996746,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Room-darkening shades"", ""Central heating"", ""Shampoo"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Hair dryer"", ""Bed linens"", ""Wine glasses"", ""Dishes and silverware"", ""Long term stays allowed"", ""Essentials"", ""Extra pillows and blankets"", ""Coffee maker"", ""Mini fridge"", ""Hot water kettle"", ""Hangers"", ""Fire extinguisher"", ""Elevator"", ""Shower gel"", ""Clothing storage: wardrobe"", ""Hot water"", ""TV"", ""Smoking allowed"", ""Outdoor dining area"", ""Wifi"", ""Kitchenette"", ""Outdoor furniture""]","$4,412.00",100,365,100.0,100.0,365.0,365.0,100.0,365.0,,t,24,54,84,174,2024-12-31,13,13,0,2024-02-03,2024-08-19,5.0,5.0,5.0,5.0,5.0,5.0,4.92,,f,1,1,0,0,1.17
1302042191253922318,https://www.airbnb.com/rooms/1302042191253922318,20241230155630,2024-12-31,city scrape,Spacious Seaview Apartment at the Center,The whole group will enjoy easy access to everything from this centrally located place. 5 minutes walt to the port and the center,,https://a0.muscache.com/pictures/miso/Hosting-1302042191253922318/original/b38f015c-2e1e-4a94-b2df-cc3f51936ddd.jpeg,506143036,https://www.airbnb.com/users/show/506143036,Helen,2023-03-19,,,within an hour,86%,50%,f,https://a0.muscache.com/im/pictures/user/eeda4c93-fda6-4933-953d-e19a4c186f78.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eeda4c93-fda6-4933-953d-e19a4c186f78.jpg?aki_policy=profile_x_medium,,1,2,['phone'],t,t,,Adalar,,40.87157077790922,29.12812160017886,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,"[""Heating"", ""Freezer"", ""Toaster"", ""Room-darkening shades"", ""Shampoo"", ""Air conditioning"", ""Iron"", ""Hair dryer"", ""Coffee"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Body soap"", ""Refrigerator"", ""Wine glasses"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Cleaning products"", ""Washer"", ""Coffee maker"", ""Host greets you"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Shower gel"", ""Clothing storage"", ""Conditioner"", ""Hot water"", ""TV"", ""Cooking basics"", ""Oven"", ""Wifi""]","$3,082.00",3,365,3.0,3.0,365.0,365.0,3.0,365.0,,t,27,57,87,87,2024-12-31,0,0,0,,,,,,,,,,34-1689,f,1,1,0,0,
40415216,https://www.airbnb.com/rooms/40415216,20241230155630,2024-12-31,city scrape,Kadıköy Apart (1+0),Kadıköy is one of the popular neighborhoods on the Anatolian side of Istanbul in recent years.<br /><br />Location<br /><br />Kadıköy Boğa Statue 5 min. walking distance.<br /><br />Kadıköy Marriage Apartment 5 min. Walking distance.<br /><br />Carrefour Nautilus Shopping Mall 15 min. Walking distance.<br /><br />Kadıköy Dock 10 min. walking distance,,https://a0.muscache.com/pictures/8902feee-1477-4b0c-8e70-18d8d26d2200.jpg,312492401,https://www.airbnb.com/users/show/312492401,Turgut,2019-11-27,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-312492401/original/d6271214-0b34-4e93-bff8-70e4b25e8605.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-312492401/original/d6271214-0b34-4e93-bff8-70e4b25e8605.jpeg?aki_policy=profile_x_medium,Kadıköy Merkezi,6,8,"['email', 'phone']",t,t,,Kadikoy,,40.99187,29.03354,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Heating"", ""Fire extinguisher"", ""Building staff"", ""Essentials"", ""Hair dryer"", ""AC - split type ductless system"", ""Smoke alarm"", ""First aid kit"", ""Private entrance"", ""Shampoo"", ""Smoking allowed"", ""Self check-in"", ""Wifi"", ""Hangers"", ""Refrigerator"", ""32 inch HDTV""]","$1,786.00",1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,28,58,88,363,2024-12-31,39,7,0,2020-09-13,2024-11-12,4.49,4.59,4.38,4.82,4.87,4.72,4.41,22-340501,f,6,6,0,0,0.74
912836336277476382,https://www.airbnb.com/rooms/912836336277476382,20241230155630,2024-12-30,city scrape,Private Room in Central Location Near Metro&Ferry,"This room is located in villa with a special garden in a very central location in Kadikoy. There are many cafes, restaurants, bars, groceries, bakeries, shops, night clubs, theaters, etc around the flat. Also, from the flat guests have access to metro, bus, and ferry stations. It is only place in Istanbul that has access to all types of transportation.<br /><br />Bedrooms in the villa are private; other areas are shared. Guests can find necessary equipment for cooking in the kitchen. Garden can be used.","Known as one the most ancient settlements in Istanbul, these days Kadıköy is home for many cafes, bars, restaurants, night clubs, shops, theaters, etc.. When guests leave the villa, just by walking distance guests can find anything day need such as different types of shops and cafes from lower-middle class to very fancy ones. However, in these days it is more popular young people with cultural, art activities, and dynamic nightlife.<br /><br />The flat is also very close to the seaside which allow guests to walk or relax near bosporus. Ferries from Kadıköy to other popular destinations such as Beşiktaş and Princess Island provides good and cheap bosporus tour opportunity rather than just being used for transportation.",https://a0.muscache.com/pictures/miso/Hosting-912407757804793447/original/e7840609-b509-4bf2-9038-bad88248df25.jpeg,501920770,https://www.airbnb.com/users/show/501920770,Anıl,2023-02-20,"İstanbul, Turkey","Hey this is Anıl, 34 years old, orginally from Istanbul. I've lived in 5 countries and travelled to more than 25. I've stayed with incredible hosts during my travels; thus. I always try to be diligent host myself.",within an hour,97%,97%,f,https://a0.muscache.com/im/pictures/user/7b9c4c86-618d-491b-9bd1-c4ae1175b27d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7b9c4c86-618d-491b-9bd1-c4ae1175b27d.jpg?aki_policy=profile_x_medium,,12,13,['phone'],t,t,"Kadıköy, İstanbul, Turkey",Kadikoy,,40.99469116508955,29.031149001508304,Private room in home,Private room,2,2.5,2.5 baths,7.0,7.0,"[""Heating"", ""BBQ grill"", ""Freezer"", ""Iron"", ""Hair dryer"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Garden view"", ""Dishwasher"", ""Long term stays allowed"", ""Cleaning products"", ""Essentials"", ""Washer"", ""Stove"", ""Backyard"", ""Hangers"", ""Dedicated workspace"", ""Clothing storage"", ""Hot water"", ""Drying rack for clothing"", ""Dining table"", ""TV"", ""Cooking basics"", ""Oven"", ""Wifi"", ""Outdoor dining area"", ""Outdoor furniture""]",$564.00,100,365,100.0,100.0,365.0,365.0,100.0,365.0,,t,0,0,0,171,2024-12-30,3,0,0,2023-07-14,2023-08-23,4.33,4.67,3.67,4.67,4.33,5.0,5.0,,f,12,6,6,0,0.17
1215968903817822084,https://www.airbnb.com/rooms/1215968903817822084,20241230155630,2024-12-31,city scrape,Taksim-Beyoğlu 3+1 Flat,"The apartment has 2 bedrooms, 1 living room, kitchen, bathroom and a toilet. 5 minutes walking distance to Istiklal street and 12 minutes walking distance from Taksim square. It is a central and safe place, very suitable for family stays. We have the necessary ingredients for cooking and a dining table for 4 people.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIxNTk2ODkwMzgxNzgyMjA4NA%3D%3D/original/0e607ffc-51b0-4fd7-a177-e7605645294a.jpeg,548252641,https://www.airbnb.com/users/show/548252641,Ali Ferzan,2023-11-26,,,within an hour,100%,91%,f,https://a0.muscache.com/im/pictures/user/User-548252641/original/bf02e3af-9c2d-4b48-a341-b6f1a7856d6a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-548252641/original/bf02e3af-9c2d-4b48-a341-b6f1a7856d6a.jpeg?aki_policy=profile_x_medium,,16,17,"['email', 'phone']",t,t,,Beyoglu,,41.036390609361945,28.97350361657722,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,1.0,"[""Heating"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Hot water"", ""First aid kit"", ""Drying rack for clothing"", ""Smoke alarm"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Kitchen"", ""Laundromat nearby"", ""Hot water kettle"", ""Iron""]","$2,574.00",2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,1,1,1,144,2024-12-31,0,0,0,,,,,,,,,,34-759,f,16,16,0,0,
